ID,NAME,ADDRESS,CITY,STATE,ZIP,FIPS,CBSA 2015,CBSA 2017,CBSA 2018,RUCA Code,FORHP Rural/Urban 2018,SPECIAL PAYMENT,PHONE NUMBER,"CERTIFIED BEDS, POS","TOTAL BEDS, POS","BEDS, PSF","ACUTE BEDS, HCRIS"
420070,PRISMA HEATH TUOMEY HOSPITAL,129 N WASHINGTON ST,SUMTER,SC,29150,45085,Metro,Metro,Metro,1.0,Urban,RRC,8032962548,283,283,163,210
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,45047,Micro,Micro,Micro,4.0,Rural,SCH/RRC,8642274111,358,358,272,290
420072,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,29944,45049,Neither,Neither,Neither,2.0,Rural,SCH,8039432771,32,32,30,32
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,45063,Metro,Metro,Metro,1.0,Urban,NONE,8037912000,460,460,413,436
420078,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,905 VERDAE BLVD SUITE 102,GREENVILLE,SC,29605,45045,Metro,Metro,Metro,1.0,Urban,NONE,8644557000,845,845,658,682
420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,45019,Metro,Metro,Metro,1.0,Urban,NONE,8438474100,497,497,401,404
420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,45013,Metro,Metro,Metro,1.0,Urban,SCH,8436816122,93,93,94,93
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,45003,Metro,Metro,Metro,1.0,Urban,NONE,8036415900,230,259,194,204
420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,45051,Metro,Metro,Metro,1.0,Urban,RRC,8436921000,369,369,309,369
420086,PRISMA HEALTH BAPTIST,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220,45079,Metro,Metro,Metro,1.0,Urban,NONE,8032965678,352,352,331,278
420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,45019,Metro,Metro,Metro,1.0,Urban,NONE,8437242800,368,368,314,316
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,45019,Metro,Metro,Metro,1.0,Urban,NONE,8438810100,130,140,132,130
420091,MUSC HEALTH FLORENCE MEDICAL CENTER,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,45041,Metro,Metro,Metro,1.0,Urban,RRC,8436742500,310,420,342,354
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,45043,Micro,Micro,Micro,1.0,Rural,NONE,8436521000,167,167,106,124
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,45053,Metro,Metro,Metro,2.1,Urban,NONE,8437848182,41,41,44,41
420102,PRISMA HEALTH  PATEWOOD HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,45045,Metro,Metro,Metro,1.0,Urban,NONE,8647971000,72,72,42,38
420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,45083,Metro,Metro,Metro,1.0,Urban,NONE,8645606554,48,48,42,48
420104,MOUNT PLEASANT HOSPITAL,3510 HIGHWAY 17 NORTH SUITE 140,MOUNT PLEASANT,SC,29466,45019,Metro,Metro,Metro,1.0,Urban,NONE,8437242954,85,85,85,84
420105,MCLEOD LORIS  HOSPITAL,3655 MITCHELL STREET,LORIS,SC,29569,45051,Metro,Metro,Metro,10.1,Rural,NONE,8437167000,105,105,154,155
420106,PRISMA HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,45079,Metro,Metro,Metro,1.0,Urban,NONE,8039077011,86,86,75,76
420107,MCLEOD HEALTH CHERAW,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,45025,Neither,Neither,Neither,7.0,Rural,NONE,8435377881,59,59,51,48
420108,UNION MEDICAL CENTER,322 WEST SOUTH STREET,UNION,SC,29379,45087,Metro,Metro,Micro,4.0,Rural,NONE,8643012000,143,143,47,49
420109,MCLEOD HEALTH CLARENDON,10 EAST HOSPITAL STREET,MANNING,SC,29102,45027,Neither,Neither,Metro,7.1,Rural,NONE,8034358463,50,81,52,49
421300,ALLENDALE COUNTY HOSPITAL,1787 ALLENDALE FAIRFAX RD,FAIRFAX,SC,29827,45005,Neither,Neither,Neither,2.0,Rural,CAH,8036323311,25,25,.,25
421301,ABBEVILLE AREA MEDICAL CENTER,420 THOMSON CIRCLE,ABBEVILLE,SC,29620,45001,Micro,Micro,Neither,4.0,Rural,CAH,8643665011,25,25,.,25
421303,WILLIAMSBURG REGIONAL HOSPITAL,500 NELSON BOULEVARD,KINGSTREE,SC,29556,45089,Neither,Neither,Neither,8.0,Rural,CAH,8433558888,25,25,.,25
421304,EDGEFIELD COUNTY HEALTHCARE AN AFFILIATE OF SELF R,300 RIDGE MEDICAL PLAZA,EDGEFIELD,SC,29824,45037,Metro,Metro,Metro,7.0,Rural,CAH,8036373174,25,25,.,25
430005,PRAIRIE LAKES HOSPITAL,401 9TH AVENUE NW  POST OFFICE BOX 1210,WATERTOWN,SD,57201,46029,Micro,Micro,Micro,4.0,Rural,SCH,6058827000,81,81,79,81
430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,SD,57006,46011,Micro,Micro,Micro,4.0,Rural,SCH,6056969000,49,49,45,49
430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT ST,YANKTON,SD,57078,46135,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6056688000,144,144,71,75
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,46035,Micro,Micro,Micro,4.0,Rural,NONE,6059952000,67,67,43,50
430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,46013,Micro,Micro,Micro,4.0,Rural,RRC,6056225000,109,109,96,50
430015,AVERA ST MARY'S HOSPITAL,801 E SIOUX,PIERRE,SD,57501,46065,Micro,Micro,Micro,4.0,Rural,SCH,6052243100,60,60,49,50
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,46099,Metro,Metro,Metro,1.0,Urban,NONE,6053228000,505,505,471,473
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117,46099,Metro,Metro,Metro,1.0,Urban,RRC,6053331000,545,545,436,452
430048,REGIONAL HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,46081,Micro,Micro,Micro,4.0,Rural,SCH,6056444000,44,44,34,27
430077,REGIONAL HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD  POST OFFICE BOX 6000,RAPID CITY,SD,57701,46103,Metro,Metro,Metro,1.0,Urban,SCH/RRC,6057551000,417,417,343,371
430082,PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,3200 CANYON LAKE DR,RAPID CITY,SD,57702,46103,Metro,Metro,Metro,1.0,Urban,IHS,6053552500,39,39,9,0
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,24276 166TH AIRPORT ROAD,EAGLE BUTTE,SD,57625,46041,Neither,Neither,Neither,7.0,Rural,IHS,6059643005,35,35,8,8
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,46121,Neither,Neither,Neither,2.0,Rural,IHS,6057472231,29,29,35,35
430089,DUNES SURGICAL HOSPITAL,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,46127,Metro,Metro,Metro,1.0,Urban,NONE,6052323332,40,40,39,38
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,910 EAST 20TH STREET,SIOUX FALLS,SD,57105,46099,Metro,Metro,Metro,1.0,Urban,NONE,6053346730,35,35,26,26
430091,BLACK HILLS SURGICAL HOSPITAL LLP,216 ANAMARIA DR,RAPID CITY,SD,57703,46103,Metro,Metro,Metro,1.0,Urban,NONE,6057214700,26,26,23,26
430093,SAME DAY SURGERY CENTER LLC,651 CATHEDRAL DRIVE,RAPID CITY,SD,57701,46103,Metro,Metro,Metro,1.0,Urban,NONE,6057559900,6,6,5,6
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,SD,57108,46083,Metro,Metro,Metro,1.0,Urban,NONE,6059777000,53,53,52,53
430097,SANFORD ABERDEEN MEDICAL CENTER,2905 3RD AVE SE,ABERDEEN,SD,57402,46013,Micro,Micro,Micro,4.0,Rural,NONE,6056264200,48,48,46,48
431300,MADISON REGIONAL HEALTH SYSTEM,323 SW 10TH ST,MADISON,SD,57042,46079,Neither,Neither,Neither,7.0,Rural,CAH,6052566551,25,25,.,22
431301,FAULKTON AREA MEDICAL CENTER,1300 OAK STREET  POST OFFICE BOX 100,FAULKTON,SD,57438,46049,Neither,Neither,Neither,10.0,Rural,CAH,6055986262,12,12,.,12
431302,AVERA GETTYSBURG HOSPITAL,606 EAST GARFIELD,GETTYSBURG,SD,57442,46107,Neither,Neither,Neither,10.0,Rural,CAH,6057652480,10,10,.,10
431305,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,708 8TH ST,ARMOUR,SD,57313,46043,Neither,Neither,Neither,10.0,Rural,CAH,6057242159,11,11,.,11
431306,PLATTE HEALTH CENTER - CAH,601 E 7TH ST  POST OFFICE BOX 200,PLATTE,SD,57369,46023,Neither,Neither,Neither,10.0,Rural,CAH,6053373364,17,17,.,17
431307,SANFORD CLEAR LAKE MEDICAL CENTER,701 THIRD AVENUE SOUTH,CLEAR LAKE,SD,57226,46039,Neither,Neither,Neither,10.0,Rural,CAH,6058742141,10,10,.,10
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,200 J AVE POST OFFICE BOX 517,EUREKA,SD,57437,46089,Neither,Neither,Neither,10.0,Rural,CAH,6052842661,4,4,.,6
431309,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON  POST OFFICE BOX 319,BURKE,SD,57523,46053,Neither,Neither,Neither,10.0,Rural,CAH,6057752621,16,16,.,16
431310,AVERA FLANDREAU HOSPITAL - CAH,214 NORTH PRAIRIE STREET,FLANDREAU,SD,57028,46101,Neither,Neither,Neither,10.0,Rural,CAH,6059972433,18,18,.,18
431311,SANFORD HOSPITAL WEBSTER - CAH,1401 W FIRST ST POST OFFICE BOX 489,WEBSTER,SD,57274,46037,Neither,Neither,Neither,10.0,Rural,CAH,6053453336,25,25,.,20
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,413 9TH STREET,BRITTON,SD,57430,46091,Neither,Neither,Neither,10.0,Rural,CAH,6054482253,20,20,.,20
431313,FREEMAN MEDICAL CENTER - CAH,510 E 8TH ST  POST OFFICE BOX 370,FREEMAN,SD,57029,46067,Neither,Neither,Neither,10.0,Rural,CAH,6059254000,25,25,.,25
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,102 MAJOR ALLEN   POST OFFICE BOX 70D,MARTIN,SD,57551,46007,Neither,Neither,Neither,10.0,Rural,CAH,6056856622,14,14,.,14
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,513 3RD ST SW  POST OFFICE BOX 280,WAGNER,SD,57380,46023,Neither,Neither,Neither,10.0,Rural,CAH,6053843611,20,20,.,20
431316,COMMUNITY MEMORIAL HOSPITAL,111 W 10TH AVE  POST OFFICE BOX 420,REDFIELD,SD,57469,46115,Neither,Neither,Neither,10.0,Rural,CAH,6054721110,25,25,.,23
431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,600 BILLARS ST,SCOTLAND,SD,57059,46009,Neither,Neither,Neither,10.0,Rural,CAH,6055832226,25,25,.,25
431318,BOWDLE HOSPITAL - CAH,8001 W 5TH  POST OFFICE BOX 556,BOWDLE,SD,57428,46045,Micro,Micro,Micro,10.0,Rural,CAH,6052856146,12,12,.,12
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,503 W PINE  POST OFFICE BOX 790,PHILIP,SD,57567,46055,Neither,Neither,Neither,10.0,Rural,CAH,6058592511,18,18,.,18
431320,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,61 CHARLES STREET,DEADWOOD,SD,57732,46081,Micro,Micro,Micro,10.0,Rural,CAH,6057176000,18,18,.,18
431321,REGIONAL HEALTH STURGIS HOSPITAL,2140 JUNCTION AVE,STURGIS,SD,57785,46093,Metro,Metro,Metro,7.0,Rural,CAH,6057202400,25,25,.,25
431322,FALL RIVER HOSPITAL - CAH,1201 HIGHWAY 71 SOUTH,HOT SPRINGS,SD,57747,46047,Neither,Neither,Neither,7.0,Rural,CAH,6057458910,25,25,.,25
431323,REGIONAL HEALTH CUSTER HOSPITAL,1220 MONTGOMERY STREET,CUSTER,SD,57730,46033,Metro,Metro,Neither,10.0,Rural,CAH,6056739400,11,11,.,11
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,604 1ST ST NE,WESSINGTON SPRINGS,SD,57382,46073,Neither,Neither,Micro,10.0,Rural,CAH,6055391201,16,16,.,16
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,1401 10TH AVE WEST,MOBRIDGE,SD,57601,46129,Neither,Neither,Neither,7.0,Rural,CAH,6058453692,25,25,.,25
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,301 FLYNN DRIVE,MILBANK,SD,57252,46051,Neither,Neither,Neither,7.0,Rural,CAH,6054324538,25,25,.,25
431327,ST MICHAEL'S HOSPITAL - CAH,410 W 16TH AVE,TYNDALL,SD,57066,46009,Neither,Neither,Neither,10.0,Rural,CAH,6055892100,25,25,.,25
431328,PIONEER MEMORIAL HOSPITAL - CAH,315 N WASHINGTON AVE  POST OFFICE BOX 368,VIBORG,SD,57070,46125,Metro,Metro,Metro,10.0,Rural,CAH,6053265161,12,12,.,12
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,300 S BYRON,CHAMBERLAIN,SD,57325,46015,Neither,Neither,Neither,10.0,Rural,CAH,6052345511,25,25,.,25
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,401 WEST GLYNN DRIVE,PARKSTON,SD,57366,46067,Neither,Neither,Neither,10.2,Rural,CAH,6059283311,25,25,.,25
431331,AVERA DELLS AREA HOSPITAL  - CAH,909 N IOWA AVE,DELL RAPIDS,SD,57022,46099,Metro,Metro,Metro,2.0,Urban,CAH,6054285431,23,23,.,21
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,306 PRAIRIE AVENUE SW  POST OFFICE BOX 160,DE SMET,SD,57231,46077,Neither,Neither,Neither,10.0,Rural,CAH,6058543329,6,6,.,6
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,440 NORTH HIAWATHA DRIVE,CANTON,SD,57013,46083,Metro,Metro,Metro,7.1,Rural,CAH,6057641400,11,11,.,11
431334,WINNER REGIONAL HEALTHCARE CENTER - CAH,745 EAST 8TH STREET,WINNER,SD,57580,46123,Neither,Neither,Neither,7.0,Rural,CAH,6058427100,25,25,.,25
431335,HURON REGIONAL MEDICAL CENTER,172 FOURTH STREET SE,HURON,SD,57350,46005,Micro,Micro,Micro,4.0,Rural,CAH,6053536200,25,25,.,25
431336,SANFORD VERMILLION HOSPITAL,20 SOUTH PLUM STREET,VERMILLION,SD,57069,46027,Micro,Micro,Micro,4.0,Rural,CAH,6056773500,25,25,.,25
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,300 W 5TH ST,MILLER,SD,57362,46059,Neither,Neither,Neither,10.0,Rural,CAH,6058532421,25,25,.,25
431338,AVERA GREGORY HOSPITAL,400 PARK STREET  POST OFFICE BOX 408,GREGORY,SD,57533,46053,Neither,Neither,Neither,10.0,Rural,CAH,6058358394,25,25,.,25
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,205 ORCHARD DR,SISSETON,SD,57262,46109,Neither,Neither,Neither,10.0,Rural,CAH,6056987647,25,25,.,25
440001,UNICOI COUNTY  HOSPITAL,2030 TEMPLE HILL ROAD,ERWIN,TN,37650,47171,Metro,Metro,Metro,2.0,Urban,NONE,4237433141,48,48,9,10
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,47113,Metro,Metro,Metro,1.0,Urban,RRC,7315415000,642,642,576,653
440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,37066,47165,Metro,Metro,Metro,1.0,Urban,NONE,6154524210,155,155,113,126
440006,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,37207,47037,Metro,Metro,Metro,1.0,Urban,NONE,6157692000,395,395,283,298
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,200 W CHURCH ST,LEXINGTON,TN,38351,47077,Neither,Neither,Neither,7.0,Rural,MDH,7319681801,45,45,35,36
440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,47035,Micro,Micro,Micro,4.0,Rural,SCH,9314849511,189,189,77,73
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485,47181,Neither,Neither,Neither,10.0,Rural,SCH,9317225411,80,80,28,32
440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,47009,Metro,Metro,Metro,1.0,Urban,RRC,8659837211,304,304,164,183
440012,BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,47163,Metro,Metro,Metro,1.0,Urban,RRC,4238441121,282,282,249,239
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,47093,Metro,Metro,Metro,1.0,Urban,RRC,8655449000,655,655,561,632
440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,631 RB WILSON DR,HUNTINGDON,TN,38344,47017,Neither,Neither,Neither,10.0,Rural,MDH,7319864461,70,70,36,42
440017,HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,47163,Metro,Metro,Metro,1.0,Urban,RRC,4232244000,519,519,318,325
440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,47019,Metro,Metro,Metro,1.0,Urban,NONE,4235421300,109,109,103,109
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,47055,Neither,Neither,Neither,7.0,Rural,MDH,9313637531,95,95,77,81
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",1420 TUSCULUM BLVD,GREENEVILLE,TN,37745,47059,Micro,Micro,Micro,4.0,Rural,RRC,4237875000,140,140,132,140
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,47187,Metro,Metro,Metro,1.0,Urban,NONE,6154355000,185,185,170,185
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,47063,Metro,Metro,Metro,1.0,Urban,NONE,4235864231,155,155,115,116
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,47145,Metro,Metro,Metro,2.0,Urban,NONE,8653161000,109,109,47,52
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,47073,Metro,Metro,Metro,7.0,Rural,NONE,4239217000,50,50,47,52
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,47013,Metro,Metro,Metro,2.0,Urban,SCH,4239071200,67,67,53,47
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,47001,Metro,Metro,Metro,1.0,Urban,NONE,8658351000,301,301,200,204
440035,TENNOVA HEALTHCARE-CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,47125,Metro,Metro,Metro,1.0,Urban,SCH/RRC,9315021000,270,270,223,261
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,47037,Metro,Metro,Metro,1.0,Urban,NONE,6153223454,1091,1091,873,941
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,37096,47135,Neither,Neither,Neither,10.0,Rural,NONE,9315892121,53,53,20,21
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,47043,Metro,Metro,Metro,4.0,Rural,NONE,6154460446,157,157,78,85
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,47157,Metro,Metro,Metro,1.0,Urban,NONE,9012265000,927,927,767,770
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,47157,Metro,Metro,Metro,1.0,Urban,NONE,9015168274,1593,1593,1234,1328
440050,GREENEVILLE COMMUNITY HOSPITAL,1420 TUSCULUM BOULEVARD,GREENEVILLE,TN,37745,47059,Micro,Micro,Micro,4.0,Rural,MDH,4236393151,94,94,71,73
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,47149,Metro,Metro,Metro,1.1,Urban,NONE,6153964100,286,286,277,287
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,47089,Metro,Metro,Metro,1.0,Urban,NONE,8654712500,58,58,55,58
440057,CLAIBORNE MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879,47025,Neither,Neither,Neither,7.0,Rural,NONE,4236264211,85,85,32,34
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,47051,Micro,Micro,Micro,4.0,Rural,NONE,9319678295,145,145,121,128
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,47141,Micro,Micro,Micro,4.0,Rural,RRC,9317832000,227,227,202,223
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,47053,Neither,Neither,Metro,7.0,Rural,MDH,7316861591,70,70,45,47
440061,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL,161 MOUNT PELIA RD,MARTIN,TN,38237,47183,Micro,Micro,Micro,4.0,Rural,MDH,7314796057,100,100,37,41
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,47179,Metro,Metro,Metro,1.0,Urban,RRC,4234316111,480,585,475,512
440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,47147,Metro,Metro,Metro,4.1,Rural,NONE,6153842411,109,109,103,109
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,47107,Micro,Micro,Micro,4.0,Rural,NONE,4237451411,118,118,58,88
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,38363,47039,Neither,Neither,Neither,10.0,Rural,MDH,7318473031,40,40,38,40
440072,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,400 EAST TICKLE STREET,DYERSBURG,TN,38024,47045,Micro,Micro,Micro,4.0,Rural,SCH,7312852410,225,225,82,95
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,47119,Metro,Metro,Metro,4.0,Rural,RRC,9313811111,258,258,238,265
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,47155,Micro,Micro,Micro,4.0,Rural,NONE,8654467500,79,79,71,58
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,47037,Metro,Metro,Metro,1.0,Urban,NONE,6152222111,571,571,319,339
440083,JAMESTOWN REGIONAL MEDICAL CENTER,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,38556,47049,Neither,Neither,Neither,10.0,Rural,SCH,9318793352,85,85,52,54
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,47123,Neither,Neither,Neither,7.0,Rural,MDH,8652138200,59,59,54,59
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,47065,Metro,Metro,Metro,1.0,Urban,NONE,4234952525,405,405,420,444
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334,47103,Neither,Neither,Neither,7.0,Rural,NONE,9314381100,91,91,45,49
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,47065,Metro,Metro,Metro,1.0,Urban,NONE,4237787000,848,848,606,674
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,47071,Neither,Neither,Neither,7.0,Rural,MDH,7319268121,58,58,44,49
440110,FORT LOUDON MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,47105,Metro,Metro,Metro,1.0,Urban,MDH,8652716000,50,50,28,30
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,47037,Metro,Metro,Metro,1.0,Urban,NONE,6153414490,150,150,108,114
440120,TENNOVA HEALTHCARE-NORTH KNOXVILLE MEDICAL CENTER,7565 DANNAHER WAY POWELL,POWELL,TN,37849,47093,Metro,Metro,Metro,1.0,Urban,NONE,8655458000,610,610,370,393
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,47093,Metro,Metro,Metro,1.0,Urban,RRC,8655411101,553,553,293,280
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,47131,Micro,Micro,Micro,4.0,Rural,NONE,7318852410,137,137,67,63
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,47167,Metro,Metro,Metro,7.0,Rural,NONE,9014762621,100,100,44,47
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,47079,Micro,Micro,Micro,4.0,Rural,MDH,7316421220,142,142,87,92
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,47037,Metro,Metro,Metro,1.0,Urban,NONE,6152845555,683,683,369,393
440137,TENNOVA HEALTHCARE-SHELBYVILLE,2835 HWY 231 NORTH,SHELBYVILLE,TN,37160,47003,Micro,Micro,Micro,5.0,Rural,MDH,9316855433,104,104,45,44
